sl,roll,sem,year,sub_code,total_credits,credit_obtained,timestamp,sub_type
352,0801CS07,2,2008,PH102,6,BB,9/8/2009 13:41:08:53,CORE
353,0801CS07,3,2009,CS201,9,AA,11/30/2009 15:56:07,CORE
354,0801CS07,3,2009,CS203,6,BB,12-02-2009 16:22,CORE
355,0801CS07,3,2009,CS221,6,AB,12-04-2009 10:46,CORE
356,0801CS07,3,2009,EE220,8,AB,12-04-2009 10:28,CORE
357,0801CS07,3,2009,HS201,6,BB,12-04-2009 18:35,HS Elective
358,0801CS07,3,2009,MA201,8,BB,12-03-2009 14:50,CORE
359,0801CS07,4,2009,CS204,6,AB,05-08-2010 09:27,CORE
360,0801CS07,4,2009,CS222,6,BC,05-07-2010 11:21,CORE
361,0801CS07,4,2009,CS223,3,AB,05-07-2010 14:22,CORE
362,0801CS07,4,2009,CS241,7,BB,05-08-2010 10:32,CORE
363,0801CS07,4,2009,CS242,5,AA,05-07-2010 19:35,CORE
364,0801CS07,4,2009,HS202,6,AB,05-07-2010 18:53,HS ELECTIVE
365,0801CS07,4,2009,MA225,8,AB,05-07-2010 12:51,CORE
366,0801CS07,4,2009,MA251,6,BB,05-07-2010 11:27,Elective-Sc.
367,0801CS07,5,2010,CS301,6,BB,12-01-2010 11:20,CORE
368,0801CS07,5,2010,CS331,8,BB,12-06-2010 21:44,CORE
369,0801CS07,5,2010,CS341,6,AB,12-06-2010 13:31,CORE
370,0801CS07,5,2010,CS342,5,AB,12-06-2010 14:06,CORE
371,0801CS07,5,2010,CS343,6,BB,12-03-2010 11:40,CORE
372,0801CS07,5,2010,CS344,6,BB,12-06-2010 20:36,CORE
373,0801CS07,5,2010,CS345,5,AB,12-07-2010 11:24,CORE
374,0801CS07,6,2010,CS302,6,BC,05-09-2011 10:16,CORE
375,0801CS07,6,2010,CS346,6,AB,05-06-2011 18:16,CORE
376,0801CS07,6,2010,CS347,3,AA,05-06-2011 18:26,CORE
377,0801CS07,6,2010,CS348,8,AB,05-05-2011 20:37,CORE
378,0801CS07,6,2010,CS362,8,BB,05-06-2011 18:40,CORE
379,0801CS07,6,2010,CS399,3,BB,05-06-2011 20:12,CORE
380,0801CS07,6,2010,HS331,6,BC,05-02-2011 19:43,HS Elective
381,0801CS07,7,2011,CS400,2,AA,12-07-2011 15:53,CORE
382,0801CS07,7,2011,CS421,6,AB,12-07-2011 19:29,CORE
383,0801CS07,7,2011,CS422,5,AA,12-07-2011 19:23,CORE
384,0801CS07,7,2011,CS443,6,AA,12-09-2011 11:12,DEPARTMENTAL ELECTIVE - II
385,0801CS07,7,2011,CS461,6,AB,12-07-2011 17:00,DEPARTMENTAL ELECTIVE - I
386,0801CS07,7,2011,CS498,10,AB,12-10-2011 15:46,CORE
387,0801CS07,7,2011,MA410,6,AB,12-08-2011 12:27,OPEN ELECTIVE - I
388,0801CS07,8,2011,CS452,6,AA,05-07-2012 17:03,Departmental Elective - IV
389,0801CS07,8,2011,CS453,6,AA,05-08-2012 09:44,Departmental Elective - III
390,0801CS07,8,2011,CS499,16,AA,06-05-2012 11:19,CORE
391,0801CS07,8,2011,HS441,6,BC,05-03-2012 11:04,HSS Elective
392,0801CS07,8,2011,MA412,6,BB,05-07-2012 12:01,Open Elective - II
393,0801CS08,1,2008,CH101,8,BB,9/8/2009 13:40:56:92,CORE
394,0801CS08,1,2008,CH110,3,AA,9/8/2009 13:40:56:92,CORE
395,0801CS08,1,2008,EE101,8,BB,9/8/2009 13:40:56:92,CORE
396,0801CS08,1,2008,HS101,6,AB,9/8/2009 13:40:56:92,CORE
397,0801CS08,1,2008,MA101,8,BB,9/8/2009 13:40:56:92,CORE
398,0801CS08,1,2008,ME111,7,BB,9/8/2009 13:40:56:92,CORE
399,0801CS08,1,2008,PH101,6,AA,9/8/2009 13:40:56:92,CORE
400,0801CS08,1,2008,PH110,3,AA,9/8/2009 13:41:08:53,CORE
401,0801CS08,2,2008,CH102,6,AB,9/8/2009 13:41:08:53,CORE
402,0801CS08,2,2008,CS101,6,CC,9/8/2009 13:41:08:53,CORE
403,0801CS08,2,2008,CS110,3,BB,9/8/2009 13:41:08:53,CORE
404,0801CS08,2,2008,EE102,4,BB,9/8/2009 13:41:08:53,CORE
405,0801CS08,2,2008,MA102,8,AB,9/8/2009 13:41:08:53,CORE
406,0801CS08,2,2008,ME101,8,BB,9/8/2009 13:41:08:53,CORE
407,0801CS08,2,2008,ME110,3,AA,9/8/2009 13:40:56:92,CORE
408,0801CS08,2,2008,PH102,6,BB,9/8/2009 13:41:08:53,CORE
409,0801CS08,3,2009,CS201,9,AB,11/30/2009 15:56:07,CORE
410,0801CS08,3,2009,CS203,6,AA,12-02-2009 16:22,CORE
411,0801CS08,3,2009,CS221,6,AB,12-04-2009 10:46,CORE
412,0801CS08,3,2009,EE220,8,AA,12-04-2009 10:28,CORE
413,0801CS08,3,2009,HS201,6,AB,12-04-2009 18:35,HS Elective
414,0801CS08,3,2009,MA201,8,AB,12-03-2009 14:50,CORE
415,0801CS08,4,2009,CS204,6,AB,05-08-2010 09:27,CORE
416,0801CS08,4,2009,CS222,6,AB,05-07-2010 11:21,CORE
417,0801CS08,4,2009,CS223,3,AA,05-07-2010 14:22,CORE
418,0801CS08,4,2009,CS241,7,AA,05-08-2010 10:32,CORE
419,0801CS08,4,2009,CS242,5,AA,05-07-2010 19:35,CORE
420,0801CS08,4,2009,HS202,6,AA,05-07-2010 18:53,HS ELECTIVE
421,0801CS08,4,2009,MA225,8,AB,05-07-2010 12:51,CORE
422,0801CS08,4,2009,MA251,6,AB,05-07-2010 11:27,Elective-Sc.
423,0801CS08,5,2010,CS301,6,AB,12-01-2010 11:20,CORE
424,0801CS08,5,2010,CS331,8,AB,12-06-2010 21:44,CORE
425,0801CS08,5,2010,CS341,6,AB,12-06-2010 13:31,CORE
426,0801CS08,5,2010,CS342,5,AB,12-06-2010 14:06,CORE
427,0801CS08,5,2010,CS343,6,AA,12-03-2010 11:40,CORE
428,0801CS08,5,2010,CS344,6,AA,12-06-2010 20:36,CORE
429,0801CS08,5,2010,CS345,5,AA,12-07-2010 11:24,CORE
430,0801CS08,6,2010,CS302,6,AB,05-09-2011 10:16,CORE
431,0801CS08,6,2010,CS346,6,AA,05-06-2011 18:16,CORE
432,0801CS08,6,2010,CS347,3,AB,05-06-2011 18:26,CORE
433,0801CS08,6,2010,CS348,8,AA,05-05-2011 20:37,CORE
434,0801CS08,6,2010,CS362,8,AB,05-06-2011 18:40,CORE
435,0801CS08,6,2010,CS399,3,AB,05-06-2011 20:12,CORE
436,0801CS08,6,2010,HS331,6,AB,05-02-2011 19:43,HS Elective
437,0801CS08,7,2011,CS400,2,AB,12-07-2011 15:53,CORE
438,0801CS08,7,2011,CS421,6,AA,12-07-2011 19:29,CORE
439,0801CS08,7,2011,CS422,5,AA,12-07-2011 19:23,CORE
440,0801CS08,7,2011,CS441,6,AA,12-08-2011 16:20,DEPARTMENTAL ELECTIVE - II
441,0801CS08,7,2011,CS461,6,AA,12-07-2011 17:00,DEPARTMENTAL ELECTIVE - I
442,0801CS08,7,2011,CS498,10,AA,12-10-2011 15:46,CORE
443,0801CS08,7,2011,MA410,6,AA,12-08-2011 12:27,OPEN ELECTIVE - I
444,0801CS08,8,2011,CS449,6,AB,05-07-2012 17:41,Departmental Elective - IV
445,0801CS08,8,2011,CS452,6,AA,05-07-2012 17:03,Departmental Elective - III
446,0801CS08,8,2011,CS499,16,AA,06-05-2012 11:19,CORE
447,0801CS08,8,2011,HS441,6,AB,05-03-2012 11:04,HSS Elective
448,0801CS08,8,2011,MA412,6,AA,05-07-2012 12:01,Open Elective - II
449,0801CS09,1,2008,CH101,8,BC,9/8/2009 14:32:25:763,CORE
450,0801CS09,1,2008,CH110,3,BB,9/8/2009 14:32:25:763,CORE
451,0801CS09,1,2008,EE101,8,CC,9/8/2009 14:32:25:763,CORE
452,0801CS09,1,2008,HS101,6,BB,9/8/2009 14:32:25:763,CORE
453,0801CS09,1,2008,MA101,8,CC,9/8/2009 14:32:25:763,CORE
454,0801CS09,1,2008,ME111,7,BC,9/8/2009 14:32:25:763,CORE
455,0801CS09,1,2008,PH101,6,CC,9/8/2009 14:32:25:763,CORE
456,0801CS09,1,2008,PH110,3,AB,9/8/2009 14:32:25:763,CORE
457,0801CS09,2,2008,CH102,6,CC,9/8/2009 13:41:08:53,CORE
458,0801CS09,2,2008,CS101,6,CD,9/8/2009 13:41:08:53,CORE
459,0801CS09,2,2008,CS110,3,BC,9/8/2009 13:41:08:53,CORE
460,0801CS09,2,2008,EE102,4,BC,9/8/2009 13:41:08:53,CORE
461,0801CS09,2,2008,MA102,8,BC,9/8/2009 13:41:08:53,CORE
462,0801CS09,2,2008,ME101,8,CD,9/8/2009 13:41:08:53,CORE
463,0801CS09,2,2008,ME110,3,BB,9/8/2009 13:40:56:92,CORE
464,0801CS09,2,2008,PH102,6,CD,9/8/2009 13:41:08:53,CORE
465,0801CS09,3,2009,CS201,9,BC,11/30/2009 15:56:07,CORE
466,0801CS09,3,2009,CS203,6,AB,12-02-2009 16:22,CORE
467,0801CS09,3,2009,CS221,6,BC,12-04-2009 10:46,CORE
468,0801CS09,3,2009,EE220,8,CC,12-04-2009 10:28,CORE
469,0801CS09,3,2009,HS201,6,BC,12-04-2009 18:35,HS Elective
470,0801CS09,3,2009,MA201,8,BC,12-03-2009 14:50,CORE
471,0801CS09,4,2009,CS204,6,BB,05-08-2010 09:27,CORE
472,0801CS09,4,2009,CS222,6,CD,05-07-2010 11:21,CORE
473,0801CS09,4,2009,CS223,3,BC,05-07-2010 14:22,CORE
474,0801CS09,4,2009,CS241,7,BC,05-08-2010 10:32,CORE
475,0801CS09,4,2009,CS242,5,AB,05-07-2010 19:35,CORE
476,0801CS09,4,2009,HS211,6,BB,05-07-2010 10:59,HS ELECTIVE
477,0801CS09,4,2009,MA225,8,CC,05-07-2010 12:51,CORE
478,0801CS09,4,2009,MA251,6,BC,05-07-2010 11:27,Elective-Sc.
479,0801CS09,5,2010,CS301,6,AB,12-01-2010 11:20,CORE
480,0801CS09,5,2010,CS331,8,BC,12-06-2010 21:44,CORE
481,0801CS09,5,2010,CS341,6,BB,12-06-2010 13:31,CORE
482,0801CS09,5,2010,CS342,5,BB,12-06-2010 14:06,CORE
483,0801CS09,5,2010,CS343,6,BB,12-03-2010 11:40,CORE
484,0801CS09,5,2010,CS344,6,CC,12-06-2010 20:36,CORE
485,0801CS09,5,2010,CS345,5,BB,12-07-2010 11:24,CORE
486,0801CS09,6,2010,CS302,6,BC,05-09-2011 10:16,CORE
487,0801CS09,6,2010,CS346,6,BB,05-06-2011 18:16,CORE
488,0801CS09,6,2010,CS347,3,AB,05-06-2011 18:26,CORE
489,0801CS09,6,2010,CS348,8,BC,05-05-2011 20:37,CORE
490,0801CS09,6,2010,CS362,8,BC,05-06-2011 18:40,CORE
491,0801CS09,6,2010,CS399,3,AB,05-06-2011 20:12,CORE
492,0801CS09,6,2010,HS331,6,BB,05-02-2011 19:43,HS Elective
493,0801CS09,7,2011,CS400,2,AB,12-07-2011 15:53,CORE
494,0801CS09,7,2011,CS421,6,CC,12-07-2011 19:29,CORE
495,0801CS09,7,2011,CS422,5,BB,12-07-2011 19:23,CORE
496,0801CS09,7,2011,CS443,6,BB,12-09-2011 11:12,DEPARTMENTAL ELECTIVE - II
497,0801CS09,7,2011,CS461,6,AB,12-07-2011 17:00,DEPARTMENTAL ELECTIVE - I
498,0801CS09,7,2011,CS498,10,AB,12-10-2011 15:46,CORE
499,0801CS09,7,2011,MA410,6,AB,12-08-2011 12:27,OPEN ELECTIVE - I
500,0801CS09,8,2011,CS452,6,CC,05-07-2012 17:03,Departmental Elective - IV
501,0801CS09,8,2011,CS453,6,BB,05-08-2012 09:44,Departmental Elective - III
502,0801CS09,8,2011,CS499,16,BB,06-05-2012 11:19,CORE
503,0801CS09,8,2011,HS441,6,AB,05-03-2012 11:04,HSS Elective
504,0801CS09,8,2011,MA412,6,BC,05-07-2012 12:01,Open Elective - II
505,0801CS10,1,2008,CH101,8,AB,9/8/2009 13:40:56:92,CORE
506,0801CS10,1,2008,CH110,3,BC,9/8/2009 13:40:56:92,CORE
507,0801CS10,1,2008,EE101,8,BC,9/8/2009 13:40:56:92,CORE
508,0801CS10,1,2008,HS101,6,AB,9/8/2009 13:40:56:92,CORE
509,0801CS10,1,2008,MA101,8,BB,9/8/2009 13:40:56:92,CORE
510,0801CS10,1,2008,ME111,7,CC,9/8/2009 13:40:56:92,CORE
511,0801CS10,1,2008,PH101,6,BB,9/8/2009 13:40:56:92,CORE
512,0801CS10,1,2008,PH110,3,AB,9/8/2009 13:41:08:53,CORE
513,0801CS10,2,2008,CH102,6,BB,9/8/2009 13:41:08:53,CORE
514,0801CS10,2,2008,CS101,6,BB,9/8/2009 13:41:08:53,CORE
515,0801CS10,2,2008,CS110,3,AB,9/8/2009 13:41:08:53,CORE
516,0801CS10,2,2008,EE102,4,BB,9/8/2009 13:41:08:53,CORE
517,0801CS10,2,2008,MA102,8,BB,9/8/2009 13:41:08:53,CORE
518,0801CS10,2,2008,ME101,8,BB,9/8/2009 13:41:08:53,CORE
519,0801CS10,2,2008,ME110,3,BB,9/8/2009 13:40:56:92,CORE
520,0801CS10,2,2008,PH102,6,AB,9/8/2009 13:41:08:53,CORE
521,0801CS10,3,2009,CS201,9,AB,11/30/2009 15:56:07,CORE
522,0801CS10,3,2009,CS203,6,AB,12-02-2009 16:22,CORE
523,0801CS10,3,2009,CS221,6,BB,12-04-2009 10:46,CORE
524,0801CS10,3,2009,EE220,8,AB,12-04-2009 10:28,CORE
525,0801CS10,3,2009,HS201,6,BB,12-04-2009 18:35,HS Elective
526,0801CS10,3,2009,MA201,8,AA,12-03-2009 14:50,CORE
527,0801CS10,4,2009,CS204,6,BB,05-08-2010 09:27,CORE
528,0801CS10,4,2009,CS222,6,BB,05-07-2010 11:21,CORE
529,0801CS10,4,2009,CS223,3,AB,05-07-2010 14:22,CORE
530,0801CS10,4,2009,CS241,7,AB,05-08-2010 10:32,CORE
531,0801CS10,4,2009,CS242,5,AB,05-07-2010 19:35,CORE
532,0801CS10,4,2009,HS211,6,BB,05-07-2010 10:59,HS ELECTIVE
533,0801CS10,4,2009,MA214,6,BB,05-07-2010 11:04,Elective-Sc.
534,0801CS10,4,2009,MA225,8,AA,05-07-2010 12:51,CORE
535,0801CS10,5,2010,CS301,6,AA,12-01-2010 11:20,CORE
536,0801CS10,5,2010,CS331,8,AB,12-06-2010 21:44,CORE
537,0801CS10,5,2010,CS341,6,AB,12-06-2010 13:31,CORE
538,0801CS10,5,2010,CS342,5,AA,12-06-2010 14:06,CORE
539,0801CS10,5,2010,CS343,6,AB,12-03-2010 11:40,CORE
540,0801CS10,5,2010,CS344,6,AA,12-06-2010 20:36,CORE
541,0801CS10,5,2010,CS345,5,AB,12-07-2010 11:24,CORE
542,0801CS10,6,2010,CS302,6,AB,05-09-2011 10:16,CORE
543,0801CS10,6,2010,CS346,6,BB,05-06-2011 18:16,CORE
544,0801CS10,6,2010,CS347,3,AB,05-06-2011 18:26,CORE
545,0801CS10,6,2010,CS348,8,AB,05-05-2011 20:37,CORE
546,0801CS10,6,2010,CS362,8,BC,05-06-2011 18:40,CORE
547,0801CS10,6,2010,CS399,3,AA,05-06-2011 20:12,CORE
548,0801CS10,6,2010,HS331,6,BC,05-02-2011 19:43,HS Elective
549,0801CS10,7,2011,CS400,2,AB,12-07-2011 15:53,CORE
550,0801CS10,7,2011,CS401,6,AB,12-07-2011 18:45,OPEN ELECTIVE - I
551,0801CS10,7,2011,CS421,6,AB,12-07-2011 19:29,CORE
552,0801CS10,7,2011,CS422,5,AB,12-07-2011 19:23,CORE
553,0801CS10,7,2011,CS443,6,AB,12-09-2011 11:12,DEPARTMENTAL ELECTIVE - II
554,0801CS10,7,2011,CS461,6,BB,12-07-2011 17:00,DEPARTMENTAL ELECTIVE - I
555,0801CS10,7,2011,CS498,10,AA,12-10-2011 15:46,CORE
556,0801CS10,8,2011,CS449,6,BB,05-07-2012 17:41,Departmental Elective - IV
557,0801CS10,8,2011,CS453,6,AB,05-08-2012 09:44,Departmental Elective - III
558,0801CS10,8,2011,CS499,16,AB,06-05-2012 11:19,CORE
559,0801CS10,8,2011,HS441,6,AB,05-03-2012 11:04,HSS Elective
560,0801CS10,8,2011,MA412,6,AA,05-07-2012 12:01,Open Elective - II
561,0801CS11,1,2008,CH101,8,AA,9/8/2009 13:40:56:92,CORE
562,0801CS11,1,2008,CH110,3,AA,9/8/2009 13:40:56:92,CORE
563,0801CS11,1,2008,EE101,8,BC,9/8/2009 13:40:56:92,CORE
564,0801CS11,1,2008,HS101,6,AB,9/8/2009 13:40:56:92,CORE
565,0801CS11,1,2008,MA101,8,BB,9/8/2009 13:40:56:92,CORE
566,0801CS11,1,2008,ME111,7,AB,9/8/2009 13:40:56:92,CORE
567,0801CS11,1,2008,PH101,6,BC,9/8/2009 13:40:56:92,CORE
568,0801CS11,1,2008,PH110,3,AA,9/8/2009 13:41:08:53,CORE
569,0801CS11,2,2008,CH102,6,BB,9/8/2009 13:41:08:53,CORE
570,0801CS11,2,2008,CS101,6,CC,9/8/2009 13:41:08:53,CORE
571,0801CS11,2,2008,CS110,3,BB,9/8/2009 13:41:08:53,CORE
572,0801CS11,2,2008,EE102,4,BB,9/8/2009 13:41:08:53,CORE
573,0801CS11,2,2008,MA102,8,BB,9/8/2009 13:41:08:53,CORE
574,0801CS11,2,2008,ME101,8,BB,9/8/2009 13:41:08:53,CORE
575,0801CS11,2,2008,ME110,3,AA,9/8/2009 13:40:56:92,CORE
576,0801CS11,2,2008,PH102,6,CC,9/8/2009 13:41:08:53,CORE
577,0801CS11,3,2009,CS201,9,AB,11/30/2009 15:56:07,CORE
578,0801CS11,3,2009,CS203,6,BB,12-02-2009 16:22,CORE
579,0801CS11,3,2009,CS221,6,BB,12-04-2009 10:46,CORE
580,0801CS11,3,2009,EE220,8,BB,12-04-2009 10:28,CORE
581,0801CS11,3,2009,HS201,6,BB,12-04-2009 18:35,HS Elective
582,0801CS11,3,2009,MA201,8,BB,12-03-2009 14:50,CORE
583,0801CS11,4,2009,CS204,6,BC,05-08-2010 09:27,CORE
584,0801CS11,4,2009,CS222,6,BC,05-07-2010 11:21,CORE
585,0801CS11,4,2009,CS223,3,AB,05-07-2010 14:22,CORE
586,0801CS11,4,2009,CS241,7,BB,05-08-2010 10:32,CORE
587,0801CS11,4,2009,CS242,5,AB,05-07-2010 19:35,CORE
588,0801CS11,4,2009,HS211,6,AB,05-07-2010 10:59,HS ELECTIVE
589,0801CS11,4,2009,MA225,8,BB,05-07-2010 12:51,CORE
590,0801CS11,4,2009,MA251,6,BC,05-07-2010 11:27,Elective-Sc.
591,0801CS11,5,2010,CS301,6,BB,12-01-2010 11:20,CORE
592,0801CS11,5,2010,CS331,8,BB,12-06-2010 21:44,CORE
593,0801CS11,5,2010,CS341,6,AB,12-06-2010 13:31,CORE
594,0801CS11,5,2010,CS342,5,AB,12-06-2010 14:06,CORE
595,0801CS11,5,2010,CS343,6,BB,12-03-2010 11:40,CORE
596,0801CS11,5,2010,CS344,6,BB,12-06-2010 20:36,CORE
597,0801CS11,5,2010,CS345,5,AB,12-07-2010 11:24,CORE
598,0801CS11,6,2010,CS302,6,AB,05-09-2011 10:16,CORE
599,0801CS11,6,2010,CS346,6,BB,05-06-2011 18:16,CORE
600,0801CS11,6,2010,CS347,3,AB,05-06-2011 18:26,CORE
601,0801CS11,6,2010,CS348,8,AB,05-05-2011 20:37,CORE
602,0801CS11,6,2010,CS362,8,BB,05-06-2011 18:40,CORE
603,0801CS11,6,2010,CS399,3,AB,05-06-2011 20:12,CORE
604,0801CS11,6,2010,HS331,6,AB,05-02-2011 19:43,HS Elective
605,0801CS11,7,2011,CS400,2,AA,12-07-2011 15:53,CORE
606,0801CS11,7,2011,CS421,6,BB,12-07-2011 19:29,CORE
607,0801CS11,7,2011,CS422,5,BB,12-07-2011 19:23,CORE
608,0801CS11,7,2011,CS443,6,AB,12-09-2011 11:12,DEPARTMENTAL ELECTIVE - II
609,0801CS11,7,2011,CS461,6,AB,12-07-2011 17:00,DEPARTMENTAL ELECTIVE - I
610,0801CS11,7,2011,CS498,10,AA,12-10-2011 15:46,CORE
611,0801CS11,7,2011,PH401,6,AA,12-04-2011 17:31,OPEN ELECTIVE - I
612,0801CS11,8,2011,CS452,6,AA,05-07-2012 17:03,Departmental Elective - IV
613,0801CS11,8,2011,CS453,6,AA,05-08-2012 09:44,Departmental Elective - III
614,0801CS11,8,2011,CS499,16,AA,06-05-2012 11:19,CORE
615,0801CS11,8,2011,HS441,6,AB,05-03-2012 11:04,HSS Elective
616,0801CS11,8,2011,PH403,6,AB,05-07-2012 15:58,Open Elective - II
617,0801CS12,1,2008,CH101,8,BB,9/8/2009 13:40:56:92,CORE
618,0801CS12,1,2008,CH110,3,AB,9/8/2009 13:40:56:92,CORE
619,0801CS12,1,2008,EE101,8,BC,9/8/2009 13:40:56:92,CORE
620,0801CS12,1,2008,HS101,6,AB,9/8/2009 13:40:56:92,CORE
621,0801CS12,1,2008,MA101,8,AB,9/8/2009 13:40:56:92,CORE
622,0801CS12,1,2008,ME111,7,AB,9/8/2009 13:40:56:92,CORE
623,0801CS12,1,2008,PH101,6,BC,9/8/2009 13:40:56:92,CORE
624,0801CS12,1,2008,PH110,3,AA,9/8/2009 13:41:08:53,CORE
625,0801CS12,2,2008,CH102,6,BB,9/8/2009 13:41:08:53,CORE
626,0801CS12,2,2008,CS101,6,CC,9/8/2009 13:41:08:53,CORE
627,0801CS12,2,2008,CS110,3,BC,9/8/2009 13:41:08:53,CORE
628,0801CS12,2,2008,EE102,4,BB,9/8/2009 13:41:08:53,CORE
629,0801CS12,2,2008,MA102,8,AA,9/8/2009 13:41:08:53,CORE
630,0801CS12,2,2008,ME101,8,BB,9/8/2009 13:41:08:53,CORE
631,0801CS12,2,2008,ME110,3,AB,9/8/2009 13:40:56:92,CORE
632,0801CS12,2,2008,PH102,6,BB,9/8/2009 13:41:08:53,CORE
633,0801CS12,3,2009,CS201,9,BB,11/30/2009 15:56:07,CORE
634,0801CS12,3,2009,CS203,6,BB,12-02-2009 16:22,CORE
635,0801CS12,3,2009,CS221,6,BB,12-04-2009 10:46,CORE
636,0801CS12,3,2009,EE220,8,BB,12-04-2009 10:28,CORE
637,0801CS12,3,2009,HS201,6,BB,12-04-2009 18:35,HS Elective
638,0801CS12,3,2009,MA201,8,BB,12-03-2009 14:50,CORE
639,0801CS12,4,2009,CS204,6,BC,05-08-2010 09:27,CORE
640,0801CS12,4,2009,CS222,6,BC,05-07-2010 11:21,CORE
641,0801CS12,4,2009,CS223,3,BB,05-07-2010 14:22,CORE
642,0801CS12,4,2009,CS241,7,AB,05-08-2010 10:32,CORE
643,0801CS12,4,2009,CS242,5,BB,05-07-2010 19:35,CORE
644,0801CS12,4,2009,HS211,6,AA,05-07-2010 10:59,HS ELECTIVE
645,0801CS12,4,2009,MA225,8,BB,05-07-2010 12:51,CORE
646,0801CS12,4,2009,MA251,6,BB,05-07-2010 11:27,Elective-Sc.
647,0801CS12,5,2010,CS301,6,BB,12-01-2010 11:20,CORE
648,0801CS12,5,2010,CS331,8,AA,12-06-2010 21:44,CORE
649,0801CS12,5,2010,CS341,6,BB,12-06-2010 13:31,CORE
650,0801CS12,5,2010,CS342,5,AA,12-06-2010 14:06,CORE
651,0801CS12,5,2010,CS343,6,BB,12-03-2010 11:40,CORE
652,0801CS12,5,2010,CS344,6,AB,12-06-2010 20:36,CORE
653,0801CS12,5,2010,CS345,5,AA,12-07-2010 11:24,CORE
654,0801CS12,6,2010,CS302,6,BB,05-09-2011 10:16,CORE
655,0801CS12,6,2010,CS346,6,AB,05-06-2011 18:16,CORE
656,0801CS12,6,2010,CS347,3,AA,05-06-2011 18:26,CORE
657,0801CS12,6,2010,CS348,8,BB,05-05-2011 20:37,CORE
658,0801CS12,6,2010,CS362,8,AB,05-06-2011 18:40,CORE
659,0801CS12,6,2010,CS399,3,AA,05-06-2011 20:12,CORE
660,0801CS12,6,2010,HS331,6,AB,05-02-2011 19:43,HS Elective
661,0801CS12,7,2011,CS400,2,AB,12-07-2011 15:53,CORE
662,0801CS12,7,2011,CS401,6,AA,12-07-2011 18:45,OPEN ELECTIVE - I
663,0801CS12,7,2011,CS421,6,AB,12-07-2011 19:29,CORE
664,0801CS12,7,2011,CS422,5,AB,12-07-2011 19:23,CORE
665,0801CS12,7,2011,CS441,6,AB,12-08-2011 16:20,DEPARTMENTAL ELECTIVE - II
666,0801CS12,7,2011,CS461,6,BB,12-07-2011 17:00,DEPARTMENTAL ELECTIVE - I
667,0801CS12,7,2011,CS498,10,AA,12-10-2011 15:46,CORE
668,0801CS12,8,2011,CS449,6,AB,05-07-2012 17:41,Departmental Elective - III
669,0801CS12,8,2011,CS452,6,BC,05-07-2012 17:03,Departmental Elective - IV
670,0801CS12,8,2011,CS499,16,AA,06-05-2012 11:19,CORE
671,0801CS12,8,2011,HS441,6,BB,05-03-2012 11:04,HSS Elective
672,0801CS12,8,2011,MA412,6,BC,05-07-2012 12:01,Open Elective - II
673,0801CS13,1,2008,CH101,8,BC,9/8/2009 13:40:56:92,CORE
674,0801CS13,1,2008,CH110,3,BB,9/8/2009 13:40:56:92,CORE
675,0801CS13,1,2008,EE101,8,BC,9/8/2009 13:40:56:92,CORE
676,0801CS13,1,2008,HS101,6,AB,9/8/2009 13:40:56:92,CORE
677,0801CS13,1,2008,MA101,8,BC,9/8/2009 13:40:56:92,CORE
678,0801CS13,1,2008,ME111,7,BB,9/8/2009 13:40:56:92,CORE
679,0801CS13,1,2008,PH101,6,BB,9/8/2009 13:40:56:92,CORE
680,0801CS13,1,2008,PH110,3,AA,9/8/2009 13:41:08:53,CORE
681,0801CS13,2,2008,CH102,6,BB,9/8/2009 13:41:08:53,CORE
682,0801CS13,2,2008,CS101,6,BC,9/8/2009 13:41:08:53,CORE
683,0801CS13,2,2008,CS110,3,BB,9/8/2009 13:41:08:53,CORE
684,0801CS13,2,2008,EE102,4,AA,9/8/2009 13:41:08:53,CORE
685,0801CS13,2,2008,MA102,8,BB,9/8/2009 13:41:08:53,CORE
686,0801CS13,2,2008,ME101,8,BB,9/8/2009 13:41:08:53,CORE
687,0801CS13,2,2008,ME110,3,AA,9/8/2009 13:40:56:92,CORE
688,0801CS13,2,2008,PH102,6,CD,9/8/2009 13:41:08:53,CORE
689,0801CS13,3,2009,CS201,9,AB,11/30/2009 15:56:07,CORE
690,0801CS13,3,2009,CS203,6,AB,12-02-2009 16:22,CORE
691,0801CS13,3,2009,CS221,6,BB,12-04-2009 10:46,CORE
692,0801CS13,3,2009,EE220,8,BB,12-04-2009 10:28,CORE
693,0801CS13,3,2009,HS201,6,BC,12-04-2009 18:35,HS Elective
694,0801CS13,3,2009,MA201,8,AB,12-03-2009 14:50,CORE
695,0801CS13,4,2009,CS204,6,BB,05-08-2010 09:27,CORE
696,0801CS13,4,2009,CS222,6,BB,05-07-2010 11:21,CORE
697,0801CS13,4,2009,CS223,3,AA,05-07-2010 14:22,CORE
698,0801CS13,4,2009,CS241,7,BB,05-08-2010 10:32,CORE
699,0801CS13,4,2009,CS242,5,AA,05-07-2010 19:35,CORE
700,0801CS13,4,2009,HS223,6,AB,05-07-2010 15:38,HS ELECTIVE
701,0801CS13,4,2009,MA214,6,AB,05-07-2010 11:04,Elective-Sc.
702,0801CS13,4,2009,MA225,8,BB,05-07-2010 12:51,CORE
703,0801CS13,5,2010,CS301,6,BB,12-01-2010 11:20,CORE
704,0801CS13,5,2010,CS331,8,AB,12-06-2010 21:44,CORE
